,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_gof_al,astrometric_matched_transits,astrometric_n_bad_obs_al,astrometric_n_good_obs_al,astrometric_n_obs_ac,astrometric_n_obs_al,astrometric_params_solved,astrometric_primary_flag,astrometric_sigma5d_max,b,bp_g,bp_rp,dec,dec_error,dec_parallax_corr,dec_pmdec_corr,dec_pmra_corr,dec_pseudocolour_corr,designation,dr2_radial_velocity,dr2_radial_velocity_error,dr2_rv_nb_transits,dr2_rv_template_fe_h,dr2_rv_template_logg,dr2_rv_template_teff,duplicated_source,ecl_lat,ecl_lon,g_rp,ipd_frac_multi_peak,ipd_frac_odd_win,ipd_gof_harmonic_amplitude,ipd_gof_harmonic_phase,l,matched_transits,matched_transits_removed,new_matched_transits,nu_eff_used_in_astrometry,parallax,parallax_error,parallax_over_error,parallax_pmdec_corr,parallax_pmra_corr,parallax_pseudocolour_corr,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_bp_n_blended_transits,phot_bp_n_contaminated_transits,phot_bp_n_obs,phot_bp_rp_excess_factor,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_g_n_obs,phot_proc_mode,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_rp_n_blended_transits,phot_rp_n_contaminated_transits,phot_rp_n_obs,pm,pmdec,pmdec_error,pmdec_pseudocolour_corr,pmra,pmra_error,pmra_pmdec_corr,pmra_pseudocolour_corr,pseudocolour,pseudocolour_error,ra,ra_dec_corr,ra_error,ra_parallax_corr,ra_pmdec_corr,ra_pmra_corr,ra_pseudocolour_corr,random_index,ref_epoch,ruwe,scan_direction_mean_k1,scan_direction_mean_k2,scan_direction_mean_k3,scan_direction_mean_k4,scan_direction_strength_k1,scan_direction_strength_k2,scan_direction_strength_k3,scan_direction_strength_k4,solution_id,source_id,visibility_periods_used
0,346.1278991699219,0.0,0.0,-0.16531974077224731,42,4,354,0,358,31,False,0.027076000347733498,-17.37203663171185,0.46703338623046875,1.1052818298339844,0.023082153300643227,0.01265384815633297,-0.21852385997772217,-0.6607937812805176,0.21925674378871918,,b'Gaia EDR3 3220869268888348544',,,0,,,,False,-23.243905461861306,82.6452151068273,0.6382484436035156,0,0,0.047273244708776474,2.885157346725464,203.68091313276463,45,0,30,1.496461033821106,1.4233274209023559,0.018751202151179314,75.90592956542969,0.27799683809280396,0.049612343311309814,,21788.304754750312,34.979827880859375,622.8820190429688,14.4929838180542,1,0,40,1.2294141054153442,46191.96846926997,17.992582321166992,2567.2783203125,14.02595043182373,350,0,35000.75509998524,52.79317855834961,662.978759765625,13.387701988220215,1,0,37,2.119062900543213,1.763906932230792,0.014780084602534771,,-1.174333931866374,0.018298398703336716,-0.2123088240623474,,,,83.24506980733135,-0.12043213844299316,0.015330236405134201,-0.08378267288208008,0.15279699862003326,-0.17065688967704773,,129972889,2016.0,0.9927961230278015,-141.3578643798828,0.09440083801746368,-22.68113136291504,-44.79062271118164,0.15094096958637238,0.4172060191631317,0.12526151537895203,0.2516607940196991,1636042515805110273,3220869268888348544,20
1,21984.458984375,4.497932434082031,804.7584228515625,116.21831512451172,44,5,366,0,371,31,False,0.7609370946884155,-17.386026580385714,0.21514511108398438,0.86474609375,0.030243592703386613,0.3445899784564972,-0.18738368153572083,-0.5515064001083374,0.18944966793060303,,b'Gaia EDR3 3220869333313101824',,,0,,,,False,-23.235742477638922,82.62406675810622,0.6496009826660156,14,0,0.14994844794273376,152.3486785888672,203.66439407856976,45,0,29,1.5412465333938599,-0.20837378345451243,0.5357563495635986,-0.38893386721611023,0.341673344373703,0.009980279952287674,,1872.0899407095403,17.18149185180664,108.95968627929688,17.157726287841797,1,0,39,1.3605453968048096,3147.125126678645,16.4984130859375,190.75320434570312,16.942581176757812,358,0,2409.716774060862,11.803433418273926,204.1538848876953,16.292980194091797,3,0,40,1.6339313983917236,-1.3333625088806296,0.42882633209228516,,0.9443920718550418,0.5158612132072449,-0.2075178623199463,,,,83.22524642913432,-0.10766273736953735,0.43331366777420044,0.07165190577507019,0.1570308953523636,-0.14086607098579407,,958929805,2016.0,7.651134967803955,-137.3585662841797,1.193817377090454,-38.368621826171875,-41.98738479614258,0.06712997704744339,0.37591904401779175,0.07973764836788177,0.33496665954589844,1636042515805110273,3220869333313101824,20
2,345.671875,0.0,2.1393303625729786e-15,-0.7970378398895264,43,3,358,0,361,31,False,0.06841672956943512,-17.369149093640605,0.5670261383056641,1.2861671447753906,0.028691719151501566,0.03074699454009533,-0.1882774978876114,-0.6483896374702454,0.25656795501708984,,b'Gaia EDR3 3220869371967562880',,,0,,,,False,-23.23831515130278,82.6457816567228,0.7191410064697266,0,0,0.045029304921627045,4.242349624633789,203.67586799374854,45,0,30,1.4587658643722534,0.8634754295918585,0.04453557729721069,19.38844108581543,0.2630177438259125,-0.016421830281615257,,2959.2863093529063,7.9204912185668945,373.62408447265625,16.660573959350586,0,0,37,1.2465221881866455,6879.041287639079,3.0538930892944336,2252.548095703125,16.093547821044922,355,0,5615.591550109398,13.882204055786133,404.5173034667969,15.374406814575195,0,0,39,4.89947509765625,4.776674728295371,0.03633209317922592,,-1.0900625246341256,0.04537338390946388,-0.28216174244880676,,,,83.24530505663589,-0.19082167744636536,0.03740202635526657,-0.017500489950180054,0.19374869763851166,-0.13470205664634705,,204300662,2016.0,0.969218909740448,-146.9739990234375,2.4178736209869385,-23.236764907836914,44.480960845947266,0.1320844441652298,0.40807586908340454,0.09053722769021988,0.26205265522003174,1636042515805110273,3220869371967562880,20
3,340.97015380859375,0.0,0.0,-1.2179994583129883,42,2,363,0,365,31,False,0.12700048089027405,-17.35822222068866,0.8509254455566406,1.7419185638427734,0.03896174845863641,0.05794166028499603,-0.25591838359832764,-0.6460239887237549,0.23037345707416534,,b'Gaia EDR3 3220869436392333056',,,0,,,,False,-23.228407101997483,82.65379703752116,0.8909931182861328,0,0,0.022615831345319748,175.36990356445312,203.66984717088962,43,0,28,1.3781886100769043,1.1400569260354527,0.08765212446451187,13.006608963012695,0.3280588686466217,-0.03078070469200611,,735.7491418808249,11.109137535095215,66.22918701171875,18.17171859741211,2,0,37,1.2875384092330933,2221.415129069012,1.6551826000213623,1342.0966796875,17.32079315185547,354,0,2124.40807116025,8.230545043945312,258.1126708984375,16.429800033569336,0,0,40,12.848690032958984,-8.58015763084805,0.0679963231086731,,9.563980650710462,0.08454076200723648,-0.26295244693756104,,,,83.25215668251681,-0.2090497761964798,0.0718202218413353,0.04612456262111664,0.19792650640010834,-0.10967392474412918,,920372488,2016.0,0.9539116024971008,-119.548095703125,1.9452855587005615,-28.74196434020996,-42.71769714355469,0.12182451039552689,0.42827561497688293,0.13139159977436066,0.26212388277053833,1636042515805110273,3220869436392333056,20
4,359.3495178222656,0.0,0.0,-0.037167977541685104,41,0,351,0,351,31,False,0.12188731133937836,-17.356335567366504,0.6257553100585938,1.3712787628173828,0.04861881682922409,0.05669873580336571,-0.21905699372291565,-0.6664888262748718,0.19783958792686462,,b'Gaia EDR3 3220869470752091008',,,0,,,,False,-23.218604474052345,82.65095492050773,0.7455234527587891,0,0,0.012279105372726917,177.7161865234375,203.65940398670216,41,0,27,1.4406942129135132,0.6163027657145606,0.08432270586490631,7.308858871459961,0.30382034182548523,-0.00873023085296154,,988.0855905931833,7.543373107910156,130.9872283935547,17.85155487060547,0,0,39,1.2439508438110352,2424.5264370040213,1.6627306938171387,1458.159423828125,17.225799560546875,347,0,2027.9060024296089,9.389801979064941,215.96897888183594,16.480276107788086,0,0,38,1.6319371461868286,-0.790491246313306,0.06640278548002243,,1.4277052487301969,0.08128295093774796,-0.22083213925361633,,,,83.24904956005174,-0.17374683916568756,0.07016082108020782,0.07516875118017197,0.18103979527950287,-0.22021052241325378,,833779851,2016.0,0.9976246356964111,-91.75372314453125,-0.26264622807502747,-37.298648834228516,-40.83303451538086,0.0628780871629715,0.42796987295150757,0.08840328454971313,0.26534754037857056,1636042515805110273,3220869470752091008,20
5,324.284912109375,0.0,0.0,-2.28009033203125,43,0,374,0,374,31,False,0.1645241230726242,-17.357989349955762,0.9239273071289062,1.8632125854492188,0.047106837555776715,0.07522737234830856,-0.22660137712955475,-0.6696072816848755,0.20556402206420898,,b'Gaia EDR3 3220869470752091136',,,0,,,,False,-23.220060556326725,82.64971927698976,0.9392852783203125,0,0,0.01271076314151287,168.96633911132812,203.66026455927243,43,0,28,1.3525936603546143,1.058128191018158,0.10961835831403732,9.652837753295898,0.3135976791381836,-0.014303816482424736,,469.0731140774086,8.502923011779785,55.16610336303711,18.66044044494629,3,0,40,1.3094987869262695,1514.7517817022645,1.4890421628952026,1017.265869140625,17.736513137817383,359,0,1514.4925943581427,8.347484588623047,181.43101501464844,16.79722785949707,2,0,39,12.720197677612305,-8.703055565341943,0.08861283212900162,,9.276866529554082,0.10808395594358444,-0.2604895532131195,,,,83.24798956476499,-0.25412267446517944,0.0921618640422821,0.12120688706636429,0.2164284586906433,-0.22059406340122223,,1703850807,2016.0,0.9163764119148254,-98.0654525756836,3.355497360229492,-38.94444274902344,-42.6981086730957,0.05822119116783142,0.42143622040748596,0.1004638522863388,0.2774938642978668,1636042515805110273,3220869470752091136,20
6,375.49786376953125,0.0,0.0,0.9552538990974426,43,0,376,0,376,31,False,0.027725547552108765,-17.34831367996867,0.973790168762207,1.9402647018432617,0.04315530074918347,0.012450945563614368,-0.22126959264278412,-0.6459128856658936,0.2623501420021057,,b'Gaia EDR3 3220869475046774912',,,0,,,,False,-23.22467634134637,82.66380853437488,0.9664745330810547,2,0,0.020377863198518753,6.321865558624268,203.67049394162032,44,0,28,1.350205421447754,0.07550236703882908,0.0184323750436306,4.096182346343994,0.22193479537963867,0.03795449808239937,,13190.218295699626,14.23624038696289,926.5239868164062,15.037912368774414,1,0,41,1.3209527730941772,44596.209851281936,12.274700164794922,3633.18115234375,14.064122200012207,374,0,45719.26964610752,36.27920150756836,1260.2060546875,13.097647666931152,0,0,38,1.014337182044983,-1.0142170889261943,0.014018070884048939,,-0.015604534447813182,0.018689319491386414,-0.25442370772361755,,,,83.26115526235607,-0.18083178997039795,0.015412099659442902,0.04623079299926758,0.22890309989452362,-0.1992015242576599,,1367386069,2016.0,1.034363865852356,-83.88412475585938,0.6643566489219666,-25.37826919555664,-42.88589096069336,0.1241271048784256,0.43011045455932617,0.1731288582086563,0.2666398882865906,1636042515805110273,3220869475046774912,21
7,367.9189453125,0.0,0.0,-0.5667313933372498,45,2,375,0,377,31,False,0.05788625776767731,-17.399652199201213,0.6335172653198242,1.4107303619384766,0.02736512109350144,0.02541913278400898,-0.1319286972284317,-0.6365737915039062,0.19880779087543488,,b'Gaia EDR3 3220869509406519680',,,0,,,,False,-23.23790427782015,82.60874926445356,0.7772130966186523,0,0,0.053242992609739304,2.534879207611084,203.66005811952837,47,0,30,1.433815360069275,0.2604623149495145,0.036945171654224396,7.049968719482422,0.27809378504753113,0.02533649653196335,,3874.960347157584,12.669042587280273,305.8605651855469,16.367874145507812,2,0,43,1.2658203840255737,9576.437808607305,3.035290479660034,3155.03173828125,15.734356880187988,372,0,8247.089619409793,14.55431842803955,566.64208984375,14.957143783569336,2,0,40,7.818871021270752,-6.741070499987193,0.03102245181798935,,3.961403291870339,0.038659434765577316,-0.23167593777179718,,,,83.21130036968658,-0.21340909600257874,0.03153618052601814,0.0501614585518837,0.1929336041212082,-0.2993089258670807,,256000790,2016.0,0.9783445596694946,-123.08220672607422,5.165183067321777,-27.980262756347656,-44.26132583618164,0.047064028680324554,0.3931237459182739,0.08676989376544952,0.3359987735748291,1636042515805110273,3220869509406519680,20
8,354.715576171875,0.0,0.0,-1.0839468240737915,44,0,375,0,375,31,False,0.1172027587890625,-17.384634648077594,0.4573173522949219,1.0848522186279297,0.04291805792411584,0.05406772345304489,-0.1918773055076599,-0.6247115731239319,0.21259520947933197,,b'Gaia EDR3 3220869543766255616',,,0,,,,False,-23.22281315758951,82.61899728342823,0.6275348663330078,0,2,0.05300275236368179,8.331945419311523,203.65006729373027,47,0,29,1.4970005750656128,0.3360702812541631,0.0799163207411766,4.205276966094971,0.34371286630630493,0.003375454107299447,,1152.5446696547672,9.908401489257812,116.31993865966797,17.684398651123047,3,0,39,1.2262136936187744,2421.666106325635,1.7533215284347534,1381.187744140625,17.227081298828125,372,0,1816.9355340576037,10.487760543823242,173.24342346191406,16.599546432495117,4,0,40,3.2830426692962646,3.275475332948909,0.06641500443220139,,0.22277995893484767,0.07698094844818115,-0.21896196901798248,,,,83.21993352071004,-0.23398254811763763,0.06440836191177368,0.10302751511335373,0.23066198825836182,-0.21042077243328094,,526903340,2016.0,0.9595304131507874,-84.2392807006836,3.006387948989868,-28.886558532714844,-43.6234016418457,0.04839804768562317,0.3639816343784332,0.07143902778625488,0.35346460342407227,1636042515805110273,3220869543766255616,19
9,386.7416076660156,0.0,0.0,0.7093738317489624,43,0,361,0,361,31,False,0.03865231201052666,-17.39318973943332,0.4679231643676758,1.104233741760254,0.035210434248646595,0.01673741638660431,-0.15491952002048492,-0.5529894828796387,0.20082291960716248,,b'Gaia EDR3 3220869543766257152',,,0,,,,False,-23.230227212867806,82.61254211851667,0.6363105773925781,0,0,0.0632130354642868,4.461714267730713,203.65438368212062,45,0,28,1.4944548606872559,1.0606105259375327,0.027055956423282623,39.20063018798828,0.4186590015888214,-0.06304136663675308,,9658.623228018165,11.446554183959961,843.8018188476562,15.376254081726074,2,0,41,1.227676510810852,20493.40939511122,4.5524749755859375,4501.59716796875,14.908330917358398,358,0,15500.653954100595,15.81741714477539,979.9737548828125,14.27202033996582,1,0,42,7.777702808380127,6.300225967741822,0.021711058914661407,,-4.560681083430562,0.025138327851891518,-0.29369327425956726,,,,83.21438831536342,-0.20381800830364227,0.020435873419046402,-0.010866180993616581,0.1338624358177185,-0.12167451530694962,,14741726,2016.0,1.025757908821106,-155.1514892578125,9.022603988647461,-31.949068069458008,44.713165283203125,0.12481451034545898,0.3623965084552765,0.08519989997148514,0.4062858819961548,1636042515805110273,3220869543766257152,20
