,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_gof_al,astrometric_matched_transits,astrometric_n_bad_obs_al,astrometric_n_good_obs_al,astrometric_n_obs_ac,astrometric_n_obs_al,astrometric_params_solved,astrometric_primary_flag,astrometric_sigma5d_max,b,bp_g,bp_rp,dec,dec_error,dec_parallax_corr,dec_pmdec_corr,dec_pmra_corr,dec_pseudocolour_corr,designation,dr2_radial_velocity,dr2_radial_velocity_error,dr2_rv_nb_transits,dr2_rv_template_fe_h,dr2_rv_template_logg,dr2_rv_template_teff,duplicated_source,ecl_lat,ecl_lon,g_rp,ipd_frac_multi_peak,ipd_frac_odd_win,ipd_gof_harmonic_amplitude,ipd_gof_harmonic_phase,l,matched_transits,matched_transits_removed,new_matched_transits,nu_eff_used_in_astrometry,parallax,parallax_error,parallax_over_error,parallax_pmdec_corr,parallax_pmra_corr,parallax_pseudocolour_corr,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_bp_n_blended_transits,phot_bp_n_contaminated_transits,phot_bp_n_obs,phot_bp_rp_excess_factor,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_g_n_obs,phot_proc_mode,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_rp_n_blended_transits,phot_rp_n_contaminated_transits,phot_rp_n_obs,pm,pmdec,pmdec_error,pmdec_pseudocolour_corr,pmra,pmra_error,pmra_pmdec_corr,pmra_pseudocolour_corr,pseudocolour,pseudocolour_error,ra,ra_dec_corr,ra_error,ra_parallax_corr,ra_pmdec_corr,ra_pmra_corr,ra_pseudocolour_corr,random_index,ref_epoch,ruwe,scan_direction_mean_k1,scan_direction_mean_k2,scan_direction_mean_k3,scan_direction_mean_k4,scan_direction_strength_k1,scan_direction_strength_k2,scan_direction_strength_k3,scan_direction_strength_k4,solution_id,source_id,visibility_periods_used
0,233.9457550048828,0.0,0.0,-0.15605908632278442,28,2,233,0,235,31,False,0.24527256190776825,0.8735176882450595,0.5637855529785156,1.309652328491211,33.97130656852917,0.0873166173696518,-0.23689287900924683,-0.37908852100372314,0.055944398045539856,,b'Gaia EDR3 3449492023029132928',,,0,,,,False,10.640153396083633,84.87306234715854,0.7458667755126953,0,0,0.0368070974946022,173.65310668945312,174.60777441764375,28,0,12,1.4490687847137451,0.20657405168060664,0.13040167093276978,1.5841364860534668,0.1918420046567917,0.04902474954724312,,569.0609345209331,7.9192304611206055,71.85810852050781,18.450645446777344,1,0,23,1.2681528329849243,1318.872343666995,2.0401105880737305,646.4710083007812,17.886859893798828,211,0,1103.4708160807668,10.428544998168945,105.81253814697266,17.140993118286133,0,0,22,1.3042547702789307,-0.5355798722652748,0.10874795913696289,,1.1892159995351994,0.1708502620458603,-0.3551730215549469,,,,83.92086759012886,-0.15380950272083282,0.11792866140604019,-0.03153311461210251,-0.014645339921116829,0.04557293280959129,,1634633935,2016.0,0.9912427067756653,-11.965173721313477,6.250829219818115,-12.643909454345703,41.866153717041016,0.16041752696037292,0.35516199469566345,0.17401443421840668,0.5039101243019104,1636042515805110273,3449492023029132928,16
1,241.0079803466797,0.0,1.3309684927673366e-15,0.15109749138355255,28,1,233,0,234,31,False,0.12296624481678009,0.8735295087699122,0.6271648406982422,1.3932533264160156,33.97699981298773,0.04690665379166603,-0.23340356349945068,-0.31679967045783997,-0.00756014185026288,,b'Gaia EDR3 3449492027326023808',,,0,,,,False,10.645997275088888,84.86961529585277,0.7660884857177734,0,0,0.05314069613814354,2.6529462337493896,174.6010188091978,28,0,12,1.4322489500045776,0.5068965742830658,0.0733615979552269,6.909563064575195,0.3269684314727783,-0.10974060744047165,,1349.0186329533897,13.600091934204102,99.19187927246094,17.51349639892578,0,0,27,1.259415626525879,3314.471550117473,2.6421899795532227,1254.4410400390625,16.88633155822754,232,0,2825.27855566936,11.60233211517334,243.50953674316406,16.120243072509766,1,0,27,3.337132453918457,1.4406484200379706,0.05764055997133255,,3.010146925014272,0.08667491376399994,-0.22768136858940125,,,,83.9164840689666,-0.10334356129169464,0.06508899480104446,-0.12570743262767792,-0.0907023623585701,0.14077574014663696,,70177471,2016.0,1.0056190490722656,-15.991602897644043,11.64255142211914,-12.16829776763916,39.57923126220703,0.09209980815649033,0.380758136510849,0.1584966629743576,0.5169823169708252,1636042515805110273,3449492027326023808,14
2,234.1148223876953,0.0,0.0,0.7906792759895325,28,1,233,0,234,31,False,0.036611851304769516,0.8671530060924388,0.9448623657226562,1.9044008255004883,33.973448786605985,0.014270304702222347,-0.2855237126350403,-0.3461270332336426,0.0620204359292984,,b'Gaia EDR3 3449492027326025216',,,0,,,,False,10.64267688206675,84.86407461181653,0.959538459777832,0,0,0.03776264935731888,179.8666229248047,174.60114918246714,30,0,11,1.3563666343688965,0.3431163922664641,0.023138800635933876,14.82861614227295,0.32462629675865173,-0.12502723932266235,,11645.68214781664,19.319873809814453,602.7825317382812,15.17313003540039,1,0,28,1.3224105834960938,38338.91012417145,9.36995792388916,4091.684326171875,14.228267669677734,230,0,39054.099386228285,25.661235809326172,1521.9102783203125,13.268729209899902,0,0,29,2.8207528591156006,-2.7198206260645565,0.01778380386531353,,0.747812037394118,0.025771645829081535,-0.23138318955898285,,,,83.91009559535227,-0.06865287572145462,0.019485270604491234,0.17144763469696045,0.02689492702484131,0.03363681584596634,,1271960352,2016.0,1.0357749462127686,-17.8093204498291,1.7563347816467285,-23.54017448425293,42.29929733276367,0.293045312166214,0.34991317987442017,0.18455907702445984,0.5275959968566895,1636042515805110273,3449492027326025216,16
3,293.1610412597656,0.4072151184082031,1.7887495756149292,2.2320361137390137,28,0,235,0,235,31,False,0.26113295555114746,0.8694629029720736,0.810089111328125,1.7064399719238281,33.97873629777422,0.09648329019546509,-0.21685850620269775,-0.4057060480117798,0.12964779138565063,,b'Gaia EDR3 3449492229187575552',,,0,,,,False,10.647987255780373,84.86364894222122,0.8963508605957031,0,0,0.02093110978603363,178.0188751220703,174.59634868780304,28,0,11,1.388744592666626,0.5292520733460768,0.14429481327533722,3.6678526401519775,0.24845875799655914,-0.006322511471807957,,429.3944784267891,8.267972946166992,51.93467330932617,18.75640106201172,2,0,23,1.3049644231796265,1248.5959160696473,1.8282543420791626,682.9443359375,17.946311950683594,233,0,1199.978843049527,7.674345016479492,156.3623809814453,17.04996109008789,1,0,25,2.2525107860565186,-1.7818641178444428,0.12206939607858658,,1.377956979868757,0.1820703148841858,-0.30534985661506653,,,,83.90931660707064,-0.12702946364879608,0.1279299259185791,-0.09604095667600632,0.05009143799543381,-0.06041540205478668,,157205083,2016.0,1.1043555736541748,-16.174657821655273,8.0152587890625,-12.959439277648926,41.55641174316406,0.16590560972690582,0.35200822353363037,0.2103530913591385,0.5368138551712036,1636042515805110273,3449492229187575552,16
4,251.5373992919922,0.0,0.0,-0.9365031719207764,31,2,267,0,269,31,False,0.20604267716407776,0.8661191586069937,0.8996295928955078,1.8005256652832031,33.98374730904638,0.0786900520324707,-0.31615447998046875,-0.38837671279907227,0.022364536300301552,,b'Gaia EDR3 3449492229187585024',,,0,,,,False,10.653302409770946,84.8565639880942,0.9008960723876953,0,0,0.027592821046710014,8.902131080627441,174.58825132948223,31,0,12,1.3696492910385132,0.8974458782561361,0.12324753403663635,7.281653881072998,0.3125079274177551,-0.09101928025484085,,426.59135885188,11.027754783630371,38.68342971801758,18.763511657714844,1,0,27,1.281772494316101,1347.082172769109,2.1855976581573486,616.344970703125,17.863882064819336,265,0,1300.0615023700277,14.630634307861328,88.8588638305664,16.96298599243164,0,0,26,4.649284362792969,-4.275951852802837,0.09727553278207779,,1.8253985930104826,0.14586320519447327,-0.22016772627830505,,,,83.90065198342089,-0.04381910711526871,0.1053953766822815,-0.048074252903461456,-0.06681594997644424,0.07584832608699799,,512929873,2016.0,0.9581143856048584,-34.427879333496094,3.5465075969696045,-25.11975860595703,41.118011474609375,0.15085534751415253,0.3619873523712158,0.18773014843463898,0.4892292022705078,1636042515805110273,3449492229187585024,16
5,248.3124542236328,0.0,0.0,-0.673926055431366,30,0,259,0,259,31,False,0.06646039336919785,0.8707697791517113,0.5747957229614258,1.2924633026123047,33.984325761191435,0.025163669139146805,-0.28977110981941223,-0.34629955887794495,0.048327114433050156,,b'Gaia EDR3 3449492233484454144',,,0,,,,False,10.653658804150693,84.86182841904431,0.7176675796508789,0,0,0.043439846485853195,177.67221069335938,174.59054632717417,30,0,11,1.4519394636154175,1.1710000284611903,0.039043787866830826,29.991966247558594,0.30246952176094055,-0.07420191168785095,,4234.822467222848,20.762773513793945,203.96226501464844,16.271453857421875,1,0,29,1.2423490285873413,9914.785580589882,4.007531642913818,2474.0380859375,15.69665813446045,255,0,8082.802340473396,13.958662986755371,579.052734375,14.97899055480957,0,0,28,16.581249237060547,-4.5902571005498185,0.03177284821867943,,15.933215542538468,0.0471327006816864,-0.20555812120437622,,,,83.90686716596927,-0.014775983057916164,0.03334314376115799,-0.036847010254859924,-0.039324209094047546,0.08824629336595535,,260670140,2016.0,0.9689499735832214,-28.151472091674805,2.4932332038879395,-21.73377227783203,41.8543586730957,0.1888013482093811,0.3411153554916382,0.20158541202545166,0.5263202786445618,1636042515805110273,3449492233484454144,16
6,325.7842712402344,0.28124183416366577,2.3800652027130127,2.508220911026001,30,0,257,0,257,31,False,0.14666050672531128,0.8648121382266378,0.6666984558105469,1.430063247680664,33.98103285901877,0.05583130940794945,-0.30436909198760986,-0.3786924481391907,0.019623488187789917,,b'Gaia EDR3 3449492233484455296',,,0,,,,False,10.650582389554623,84.85663624278268,0.7633647918701172,0,0,0.03511106222867966,0.8963399529457092,174.59063807407225,30,0,12,1.4275578260421753,0.7387946093915118,0.08675239980220795,8.516128540039062,0.30624163150787354,-0.07540077716112137,,1114.6202862749117,7.433193683624268,149.9517364501953,17.72072410583496,1,0,27,1.2427265644073486,2840.1189464886406,2.5379440784454346,1119.0628662109375,17.054025650024414,256,0,2414.87100595403,11.940449714660645,202.24288940429688,16.290660858154297,0,0,27,6.692800998687744,-6.659853448950804,0.0687195435166359,,-0.6632760874382357,0.10384688526391983,-0.22107785940170288,,,,83.90087860720357,-0.061605654656887054,0.07515735179185867,-0.0348188653588295,-0.05926164612174034,0.10090824961662292,,236857694,2016.0,1.1124094724655151,-33.749996185302734,6.14518928527832,-24.15458106994629,40.315792083740234,0.13875631988048553,0.36845821142196655,0.16745613515377045,0.48615729808807373,1636042515805110273,3449492233484455296,16
7,267.43756103515625,0.0,0.0,0.5521707534790039,29,0,249,0,249,31,False,0.14538826048374176,0.8600483392704407,0.7826137542724609,1.6404495239257812,33.97928625061955,0.05427150800824165,-0.2687966227531433,-0.398539662361145,0.05633276328444481,,b'Gaia EDR3 3449492233484455936',,,0,,,,False,10.649032684978629,84.85194540151818,0.8578357696533203,0,0,0.03527563065290451,177.15151977539062,174.5896580193967,29,0,12,1.3961739540100098,0.35983727963344647,0.08353041857481003,4.307858943939209,0.2801571190357208,-0.050120849162340164,,926.3882708863606,10.117997169494629,91.55846405029297,17.921560287475586,1,0,26,1.2802828550338745,2626.4457222160527,2.0781757831573486,1263.82275390625,17.138946533203125,240,0,2436.205034135776,13.615754127502441,178.9254608154297,16.281110763549805,1,0,28,3.241861581802368,-2.5524906534132783,0.0680357962846756,,1.998614079772104,0.10249284654855728,-0.2585344910621643,,,,83.89540474146658,-0.08505527675151825,0.07289492338895798,-0.08114756643772125,-0.02812804840505123,0.029767710715532303,,735595893,2016.0,1.0237222909927368,-33.95738983154297,7.9889349937438965,-20.311386108398438,39.816349029541016,0.09963975846767426,0.3759429156780243,0.15748310089111328,0.4868731200695038,1636042515805110273,3449492233484455936,16
8,258.4952087402344,0.0,0.0,-0.47658994793891907,31,0,264,0,264,31,False,0.062060631811618805,0.8606834263351517,0.43384838104248047,1.0499839782714844,33.97381147079917,0.02340507134795189,-0.3152672052383423,-0.3892456293106079,0.02781340479850769,,b'Gaia EDR3 3449492233484456192',,,0,,,,False,10.643379469084376,84.85604161906681,0.6161355972290039,0,0,0.045505549758672714,179.50563049316406,174.59656979275647,31,0,12,1.5052707195281982,0.7489762715607118,0.036624498665332794,20.450143814086914,0.29947713017463684,-0.06002034619450569,,5558.419578648541,15.0546875,369.2152099609375,15.976163864135742,0,0,29,1.2287768125534058,11429.327639765484,4.649050235748291,2458.422119140625,15.542315483093262,262,0,8485.673076991601,14.649251937866211,579.2564086914062,14.926179885864258,0,0,30,7.195424556732178,-6.443868590766097,0.029178809374570847,,-3.2016703700836997,0.04406989365816116,-0.20713329315185547,,,,83.90054808700548,-0.028788750991225243,0.03130561113357544,-0.030480317771434784,-0.055841296911239624,0.0871543437242508,,649908213,2016.0,0.977855384349823,-36.496578216552734,3.8443002700805664,-25.818586349487305,41.03493881225586,0.15897664427757263,0.365112841129303,0.1957714557647705,0.4853796660900116,1636042515805110273,3449492233484456192,16
9,283.02935791015625,0.10683958232402802,0.3235275447368622,0.4698082506656647,31,1,266,0,267,31,False,0.14338764548301697,0.8521849487826831,0.6020050048828125,1.361867904663086,33.982419693167856,0.05423843488097191,-0.3043888807296753,-0.3891509175300598,0.02560715191066265,,b'Gaia EDR3 3449492263547321216',,,0,,,,False,10.652652363214441,84.84054296076712,0.7598628997802734,0,0,0.0384015329182148,178.4425506591797,174.58089099736395,31,0,12,1.4410390853881836,0.33654785502566636,0.08488772064447403,3.9646236896514893,0.2973507046699524,-0.07628288865089417,,1041.4019664666598,9.80461311340332,106.21550750732422,17.794496536254883,1,0,29,1.2640836238861084,2500.0588844557924,2.4112515449523926,1036.8304443359375,17.19249153137207,264,0,2118.8814017109344,9.709305763244629,218.23202514648438,16.432628631591797,1,0,30,3.4290757179260254,-3.4279470230933615,0.06713103502988815,,0.08797840868907703,0.10170923918485641,-0.21404406428337097,,,,83.88171536831396,-0.03596966713666916,0.0729314386844635,-0.04581914097070694,-0.061976175755262375,0.08129148185253143,,1043167263,2016.0,1.0193476676940918,-33.50178527832031,4.01362419128418,-24.316570281982422,40.99367904663086,0.1472913771867752,0.36633995175361633,0.18528328835964203,0.4821912944316864,1636042515805110273,3449492263547321216,16
