,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_gof_al,astrometric_matched_transits,astrometric_n_bad_obs_al,astrometric_n_good_obs_al,astrometric_n_obs_ac,astrometric_n_obs_al,astrometric_params_solved,astrometric_primary_flag,astrometric_sigma5d_max,b,bp_g,bp_rp,dec,dec_error,dec_parallax_corr,dec_pmdec_corr,dec_pmra_corr,dec_pseudocolour_corr,designation,dr2_radial_velocity,dr2_radial_velocity_error,dr2_rv_nb_transits,dr2_rv_template_fe_h,dr2_rv_template_logg,dr2_rv_template_teff,duplicated_source,ecl_lat,ecl_lon,g_rp,ipd_frac_multi_peak,ipd_frac_odd_win,ipd_gof_harmonic_amplitude,ipd_gof_harmonic_phase,l,matched_transits,matched_transits_removed,new_matched_transits,nu_eff_used_in_astrometry,parallax,parallax_error,parallax_over_error,parallax_pmdec_corr,parallax_pmra_corr,parallax_pseudocolour_corr,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_bp_n_blended_transits,phot_bp_n_contaminated_transits,phot_bp_n_obs,phot_bp_rp_excess_factor,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_g_n_obs,phot_proc_mode,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_rp_n_blended_transits,phot_rp_n_contaminated_transits,phot_rp_n_obs,pm,pmdec,pmdec_error,pmdec_pseudocolour_corr,pmra,pmra_error,pmra_pmdec_corr,pmra_pseudocolour_corr,pseudocolour,pseudocolour_error,ra,ra_dec_corr,ra_error,ra_parallax_corr,ra_pmdec_corr,ra_pmra_corr,ra_pseudocolour_corr,random_index,ref_epoch,ruwe,scan_direction_mean_k1,scan_direction_mean_k2,scan_direction_mean_k3,scan_direction_mean_k4,scan_direction_strength_k1,scan_direction_strength_k2,scan_direction_strength_k3,scan_direction_strength_k4,solution_id,source_id,visibility_periods_used
79,1463.1134033203125,1.4610506296157837,32.06401824951172,20.73357582092285,52,2,454,0,456,31,False,0.27903079986572266,2.0412629502904514,1.0171566009521484,2.0669212341308594,64.49448789496202,0.14659880101680756,-0.08669769763946533,0.08447068929672241,-0.17246799170970917,,b'Gaia EDR3 512961035224369408',,,0,,,,False,49.30873628980587,52.91081530470439,1.049764633178711,0,0,0.07644551992416382,89.79119110107422,127.73340049384935,59,1,18,1.3320404291152954,0.3279458223336853,0.17432646453380585,1.8812165260314941,0.06179501488804817,-0.042871881276369095,,375.36737122512176,5.605413913726807,66.96514892578125,18.902400970458984,0,0,52,1.3911117315292358,1320.8371103473248,2.8925106525421143,456.6403503417969,17.885244369506836,504,0,1462.0646511797436,6.693600177764893,218.42724609375,16.835479736328125,0,1,53,1.55044686794281,0.1362415127264699,0.19936615228652954,,-1.5444493654943516,0.1422518789768219,-0.13699428737163544,,,,24.061320380411242,-0.017194734886288643,0.11297617852687836,0.06592406332492828,-0.1382884979248047,-0.30784228444099426,,960304767,2016.0,1.7655096054077148,-76.34552764892578,82.67803192138672,38.93313217163086,28.697633743286133,0.18214136362075806,0.27458906173706055,0.06779525429010391,0.1663513332605362,1636042515805110273,512961035224369408,27
80,470.2268371582031,0.0,0.0,0.4574732780456543,51,2,442,0,444,31,False,0.16836661100387573,2.0438763239987807,0.7573776245117188,1.6135807037353516,64.49551946774024,0.0875055119395256,-0.11124519258737564,0.033186618238687515,-0.11724750697612762,,b'Gaia EDR3 512961039528624768',,,0,,,,False,49.304454767984545,52.92344630071113,0.8562030792236328,0,0,0.012994730845093727,16.942413330078125,127.74231267034483,60,0,20,1.3944768905639648,0.20893777359557303,0.10226840525865555,2.0430335998535156,0.03369726985692978,-0.04002194479107857,,443.12690261854954,5.676159381866455,78.06808471679688,18.72222137451172,0,0,56,1.2871848344802856,1227.4651876558546,1.2192877531051636,1006.7067260742188,17.96484375,479,0,1136.8476338872908,7.872081279754639,144.41513061523438,17.108640670776367,1,0,57,0.883094310760498,0.03534225612616674,0.11979435384273529,,-0.8823867897436173,0.07946686446666718,-0.21098677814006805,,,,24.08274334295904,-0.03965897113084793,0.06561410427093506,0.080317921936512,-0.07360381633043289,-0.31782814860343933,,1457416996,2016.0,1.0147475004196167,-66.4349594116211,82.21562194824219,32.96868133544922,28.187467575073242,0.10111654549837112,0.30359822511672974,0.06778866052627563,0.14123089611530304,1636042515805110273,512961039528624768,27
81,510.4754638671875,0.16592982411384583,1.1414321660995483,0.7407712340354919,54,4,470,0,474,31,False,0.09250623732805252,2.0424598004219883,0.9250946044921875,1.8677215576171875,64.49512612652612,0.04948849976062775,-0.156764954328537,0.22094619274139404,-0.10192757099866867,,b'Gaia EDR3 512961039528625664',,,0,,,,False,49.30743719283328,52.91554293170311,0.942626953125,0,0,0.01998087577521801,66.36859893798828,127.736525973264,61,0,18,1.3621011972427368,0.19606085977209514,0.06166597455739975,3.179401159286499,0.09427748620510101,-0.041551075875759125,,890.4086810370876,7.761326789855957,114.72377014160156,17.964569091796875,1,0,51,1.312248706817627,2878.436654507348,1.7172623872756958,1676.177490234375,17.039474487304688,511,0,2886.81611273232,6.678920269012451,432.22796630859375,16.096847534179688,1,0,55,1.0381802320480347,0.990696751327891,0.06365563720464706,,0.3103837967225901,0.04669726639986038,-0.2879182696342468,,,,24.06894589806048,-0.14326782524585724,0.038429923355579376,0.11824998259544373,-0.03323258087038994,-0.2066146433353424,,1237228548,2016.0,1.0236663818359375,-42.0446891784668,73.8130874633789,40.17487716674805,33.69597625732422,0.13171027600765228,0.25476861000061035,0.0927564799785614,0.18986503779888153,1636042515805110273,512961039528625664,27
82,418.9908752441406,0.0,0.0,-1.709411859512329,53,4,457,0,461,31,False,0.0642891526222229,2.0364177724948864,0.8322906494140625,1.7270135879516602,64.48803034251655,0.0345991887152195,-0.14242278039455414,0.1927579939365387,-0.10254605114459991,,b'Gaia EDR3 512961039528630784',,,0,,,,False,49.29850051278958,52.916441804071994,0.8947229385375977,0,0,0.020609186962246895,64.84693145751953,127.74314088821119,62,0,20,1.3816508054733276,0.9239674263283525,0.04188651219010353,22.058828353881836,0.08792642503976822,-0.08514959365129471,,1738.1823432030976,7.282771110534668,238.6704559326172,17.238304138183594,3,0,55,1.2965632677078247,5158.714169718844,2.202026128768921,2342.71240234375,16.40601348876953,506,0,4950.417093833494,7.5889458656311035,652.3194580078125,15.511290550231934,0,0,54,1.529139518737793,-1.4603518119795893,0.04469108581542969,,-0.45347573028098137,0.031521331518888474,-0.2702063322067261,,,,24.08163437626314,-0.13363510370254517,0.02651423215866089,0.15518862009048462,-0.05023520067334175,-0.19365842640399933,,1801847480,2016.0,0.9429647326469421,-41.57095718383789,77.88919830322266,35.598087310791016,34.27449417114258,0.11042565107345581,0.2683051824569702,0.07013395428657532,0.15645122528076172,1636042515805110273,512961039528630784,27
83,568.2868041992188,0.0406937338411808,0.22922217845916748,1.7387839555740356,57,2,499,0,501,31,False,0.05014583095908165,2.036847563448908,0.8384914398193359,1.747110366821289,64.48795813781999,0.026496732607483864,-0.13386864960193634,0.21111071109771729,-0.07903062552213669,,b'Gaia EDR3 512961039528630912',,,0,,,,False,49.296831592449294,52.92006019445156,0.9086189270019531,0,0,0.020646708086133003,68.67613220214844,127.74600076444725,66,0,19,1.3796050548553467,0.7027970545913202,0.032831821590662,21.405973434448242,0.10415347665548325,-0.07999302446842194,,2763.9818657610494,6.8612518310546875,402.83929443359375,16.734704971313477,1,0,62,1.3070068359375,8250.136719781944,2.6332974433898926,3133.006103515625,15.89621353149414,546,0,8019.003397018765,10.047301292419434,798.1251220703125,14.987594604492188,0,0,63,2.6613271236419678,-0.9102059666638478,0.034546177834272385,,2.5008372770752816,0.02480458840727806,-0.2995038628578186,,,,24.088342760464688,-0.1378035992383957,0.020018067210912704,0.12284504622220993,-0.009311252273619175,-0.1994078904390335,,1256667483,2016.0,1.0551379919052124,-54.983882904052734,76.80529022216797,39.418392181396484,29.980552673339844,0.16448098421096802,0.2791699469089508,0.12978506088256836,0.17794711887836456,1636042515805110273,512961039528630912,27
84,493.2373962402344,0.0,0.0,0.052557121962308884,55,1,475,0,476,31,False,0.0953202024102211,2.0408368850132215,0.8965740203857422,1.8326282501220703,64.4898969522913,0.05154832825064659,-0.13169975578784943,-0.0014810631982982159,-0.1034373790025711,,b'Gaia EDR3 512961069584081536',,,0,,,,False,49.29177259785595,52.93697358753255,0.9360542297363281,0,0,0.01872372440993786,64.93143463134766,127.75746882921042,65,0,21,1.3634388446807861,0.26498626351855725,0.06233524531126022,4.250986099243164,0.04235212132334709,-0.10472835600376129,,804.9936312828765,10.685404777526855,75.33580780029297,18.074060440063477,2,0,59,1.3144283294677734,2534.8476523875725,3.6038472652435303,703.3726806640625,17.177486419677734,512,0,2526.8820192625435,11.307310104370117,223.4733123779297,16.241432189941406,1,0,59,2.0512819290161133,-1.2000784010813148,0.06790711730718613,,-1.6636013620715833,0.0481407456099987,-0.17868748307228088,,,,24.116157459270937,-0.041367847472429276,0.03931073099374771,0.12023502588272095,-0.0866752341389656,-0.25148311257362366,,1390032123,2016.0,1.0010051727294922,-61.07411193847656,84.18872833251953,34.39985656738281,24.847736358642578,0.15739057958126068,0.2845539152622223,0.08222783356904984,0.12805163860321045,1636042515805110273,512961069584081536,27
85,487.7182312011719,0.0,0.0,-0.026241470128297806,54,1,473,0,474,31,False,0.08750955760478973,2.04691797041516,0.7027759552001953,1.6197185516357422,64.49617881967035,0.0479501411318779,-0.1773970127105713,0.09705928713083267,-0.0742735043168068,,b'Gaia EDR3 512961069584107520',,,0,,,,False,49.29732777951407,52.9415653464689,0.9169425964355469,0,0,0.02199559286236763,67.59344482421875,127.75578011411932,65,0,21,1.4068388938903809,0.14856489049203106,0.060215484350919724,2.4672207832336426,0.06495194137096405,-0.04594823718070984,,1027.5316362270796,10.241552352905273,100.32967376708984,17.809053421020508,34,0,57,1.3590927124023438,2706.67245574709,1.6958707571029663,1596.0369873046875,17.106277465820312,528,0,2651.087165060914,18.980911254882812,139.67123413085938,16.189334869384766,39,0,61,0.68864506483078,-0.10528293488825145,0.06094716489315033,,-0.680549413826727,0.046482399106025696,-0.24738912284374237,,,,24.114752802179837,-0.09547928720712662,0.03811271861195564,0.092100590467453,-0.024029018357396126,-0.24645422399044037,,291547864,2016.0,0.9984304308891296,-37.63728713989258,78.83795166015625,32.13734817504883,30.728748321533203,0.12286385893821716,0.2433043122291565,0.06505335122346878,0.16288211941719055,1636042515805110273,512961069584107520,27
